-0.061156+0.79959i,0.46943+0.82773i,0.53713+0.89005i,0.10829+0.79492i,0.22249+0.8855i,-0.06476+0.50479i,0.27528+0.8717i,0.53699+0.58662i,0.21172+0.89552i,0.48991+0.6832i,0.19741+0.56273i,0.47208+0.68834i,0.45367+0.8066i,0.52063+0.68692i,0.010666+0.67063i,0.25175+0.76906i,0.1011+0.74476i,0.54529+0.91135i,0.48069+0.65753i,-0.16044+0.57666i,0.0082029+0.46966i,0.33337+0.8318i,0.052588+0.32152i,0.34474+0.85689i,0.34678+0.85606i,0.36124+0.63949i,0.19875+0.51302i,0.33022+0.61095i,0.63361+0.62477i,0.3105+0.83333i,0.011668+0.38152i,0.68699+0.57814i,0.19112+0.4875i,0.58684+0.68247i,0.31384+0.58687i,0.57691+0.67008i,0.43224+0.32581i,0.43195+0.81657i,0.45825+0.83653i,0.34902+0.56519i,0.60426+0.63184i,0.41462+0.73999i,0.21625+0.72055i,-0.017004+0.5352i,0.13765+0.26241i,0.19214+0.81546i,0.62447+0.4447i,0.46235+0.27343i,0.37743+0.24051i,0.2386+0.052497i,0.12135+0.23813i,0.060838+0.23362i,-0.35763+0.15428i,-0.49965+0.09855i,0.36146+0.18368i,0.053253+0.16847i,-0.20545+0.1418i,0.1532+0.30345i,0.091478+0.05332i,0.24431+0.20171i,-0.06347+0.066351i,0.017931+0.17805i,0.23168+0.14751i,-0.057565+0.13039i,0.053455+0.082342i,0.32511+0.29806i,0.0093077+0.23676i,0.15571+0.21874i,-0.091101+0.097466i,0.35105+0.03431i,-0.33168+0.27117i,-0.14905+0.20963i,0.076297+0.39026i,-0.28067+0.12824i,0.0097195+0.33636i,-0.21462+0.38272i,-0.28511+0.20664i,-0.036847+0.27858i,0.24549+0.36995i,0.24803+0.47875i,-0.030717+0.0073472i,0.2077+0.39242i,0.33488-0.040148i,0.45249+0.28816i,-0.15813+0.27996i,-0.10067+0.34881i,-0.1459+0.28069i,0.11123+0.16624i,0.064799+0.098759i,-0.15695+0.17793i,0.036228+0.095163i,0.39732+0.49575i,-0.24775+0.18528i,0.61633+0.40619i,0.6913+0.37183i,-0.3349+0.40816i,0.64941+0.64651i,0.4574+0.51916i,0.047812+0.53803i,0.59811+0.45959i,1
0.089837+0.6247i,0.36023+0.58992i,0.24212+0.71749i,0.25501+0.56656i,0.1316+0.63052i,0.1437+0.47888i,0.12325+0.55944i,0.67061+0.38909i,0.24794+0.55527i,0.32757+0.56273i,0.31788+0.60508i,0.74421+0.55785i,0.30661+0.60336i,0.46326+0.53969i,0.38444+0.48097i,0.36013+0.52696i,0.08963+0.5807i,0.40465+0.62908i,0.33082+0.56646i,-0.083408+0.55124i,0.079188+0.5587i,0.19814+0.63394i,0.36249+0.39133i,0.35254+0.62299i,0.16523+0.61275i,0.50152+0.50962i,0.45603+0.42711i,0.38184+0.42149i,0.59826+0.52631i,0.51709+0.52043i,0.039642+0.5144i,0.68703+0.67503i,0.26018+0.39845i,0.1646+0.65622i,0.33766+0.49894i,0.35563+0.64082i,0.32598+0.46547i,0.54179+0.55366i,0.35281+0.5792i,0.45648+0.46375i,0.55665+0.47896i,0.26081+0.43556i,0.13196+0.58723i,0.33349+0.28553i,0.18011+0.37539i,0.15192+0.51422i,0.57357+0.28852i,0.63902+0.14932i,0.68576+0.070173i,0.38245-0.012841i,0.65929+0.30645i,0.1015+0.13944i,0.58994+0.31347i,0.74138+0.0065961i,0.35935+0.22945i,0.58676+0.1027i,0.32514+0.1454i,0.17628+0.17214i,0.40657+0.20902i,0.83873+0.061704i,0.60021+0.0924i,0.77492+0.1161i,0.52474+0.23439i,0.0269+0.22855i,0.23075+0.14244i,0.52349+0.24408i,0.70372+0.23504i,0.82516+0.17645i,0.60807+0.064384i,0.6636-0.0066015i,0.54261+0.18159i,0.49236+0.23369i,0.68828+0.4031i,0.67275+0.093998i,0.43003+0.33082i,0.30417+0.11132i,0.3086+0.053754i,0.70914+0.18854i,0.39849+0.35202i,0.85861+0.38985i,0.65627-0.055199i,0.022366+0.2753i,0.1058+0.15836i,0.60992+0.2061i,0.24259+0.10581i,0.31184+0.29168i,0.16371+0.16307i,0.49407+0.16356i,0.024017-0.027671i,0.51186+0.14137i,0.28456+0.11865i,0.49747+0.30217i,-0.029115+0.29722i,0.61843+0.39413i,0.69055+0.44641i,0.60387+0.15324i,0.53978+0.46483i,0.46358+0.52387i,0.010207+0.41249i,1.0229+0.40586i,1
-0.29882-0.59723i,0.040901-0.78046i,-0.1867-0.82222i,-0.14859-0.67808i,-0.43098-0.76191i,-0.36799-0.37439i,-0.10523-0.76505i,0.070036-0.67316i,-0.17428-0.65841i,0.063438-0.82043i,0.11246-0.50248i,-0.093413-0.64917i,-0.052063-0.7049i,-0.073457-0.62557i,-0.04419-0.55511i,0.0055974-0.59788i,-0.30795-0.54003i,0.031164-0.73936i,-0.004733-0.5847i,-0.2478-0.44817i,-0.25515-0.48894i,0.10147-0.52508i,-0.12862-0.31856i,-0.15514-0.71087i,-0.30298-0.76135i,0.10157-0.60915i,-0.078006-0.53152i,-0.20921-0.58242i,0.035558-0.74216i,-0.030273-0.56821i,-0.13451-0.28012i,0.23675-0.65618i,0.16098-0.50801i,-0.038122-0.67736i,-0.15278-0.36377i,0.11637-0.70518i,0.083493-0.37673i,-0.0049833-0.75581i,-0.24984-0.6283i,-0.16392-0.59536i,0.21643-0.51718i,0.22671-0.64906i,-0.036307-0.45348i,-0.2213-0.46277i,-0.13046-0.20064i,-0.18559-0.57735i,0.17663-0.56046i,0.26794-0.39229i,0.41633-0.40494i,0.066074-0.12608i,0.3168-0.26036i,-0.23334-0.13427i,0.19863-0.17751i,0.13964-0.039732i,0.092913-0.10199i,0.024407-0.08756i,0.17195-0.17774i,0.029536-0.12585i,0.015999-0.31136i,0.29256-0.10014i,-0.039488-0.16888i,0.29911-0.20383i,-0.054146-0.29933i,-0.067553-0.2135i,0.17242-0.17877i,0.31058-0.31297i,0.20489-0.24123i,0.4614-0.12687i,0.0048016-0.042329i,0.194-0.21762i,0.10092-0.41898i,0.17008-0.23104i,0.22317-0.50701i,-0.14666-0.15949i,-0.034132-0.32676i,-0.24351-0.25637i,-0.053857-0.04175i,-0.075472-0.31461i,0.10714-0.31852i,-0.053826-0.43845i,0.3059-0.054074i,-0.047864-0.47023i,0.017149-0.23635i,0.10708-0.60131i,-0.027645-0.29753i,-0.12666-0.40081i,-0.13871-0.32221i,0.058277-0.19111i,0.060308-0.12108i,0.03405-0.14752i,0.21355-0.20449i,0.054014-0.41362i,-0.35977-0.22165i,-0.0062979-0.53851i,0.13712-0.56305i,-0.12608-0.16462i,0.0447-0.62801i,0.027712-0.59057i,-0.14464-0.24447i,0.2235-0.50474i,1
-0.20839+0.53059i,0.47738+0.52509i,0.22642+0.32431i,0.20799+0.30456i,0.0083987+0.3471i,-0.011498+0.33645i,0.18566+0.36887i,0.63758+0.16767i,0.30396+0.47726i,0.20411+0.28783i,0.12737+0.37611i,0.6456+0.39099i,0.43908+0.51093i,0.38215+0.33862i,0.30987+0.52469i,0.19984+0.49139i,0.12721+0.39798i,0.23024+0.34999i,0.15367+0.3763i,-0.10492+0.35565i,-0.11141+0.49291i,0.29525+0.47947i,0.091715+0.42781i,0.28301+0.55584i,0.13245+0.36481i,0.5777+0.25121i,0.20514+0.26826i,0.42215+0.48066i,0.29893+0.2965i,0.19867+0.46716i,0.27918+0.35857i,0.52981+0.24636i,0.15461+0.48652i,0.24475+0.37926i,0.31604+0.41421i,0.40926+0.46946i,0.39651+0.45709i,0.51687+0.3718i,0.26518+0.38159i,0.45365+0.28245i,0.35455+0.42241i,0.27191+0.40319i,0.21849+0.40467i,0.50274+0.049388i,0.12492+0.296i,0.26718+0.37266i,0.45057+0.17501i,0.60102+0.17485i,0.58901+0.11022i,0.14764+0.12893i,0.53255+0.20145i,-0.022345+0.18478i,0.44137+0.13882i,0.50998+0.15237i,0.3856+0.11203i,0.29713+0.22447i,0.18451+0.16474i,-0.083619+0.17125i,0.41385+0.081549i,0.74341+0.04085i,0.4901+0.2011i,0.8012+0.016205i,0.54596+0.15736i,0.056161+0.18537i,0.48462+0.091282i,0.78831+0.083226i,0.48765+0.075036i,0.68958+0.16664i,0.72692+0.19032i,0.65506+0.026556i,0.30652+0.087933i,0.17236+0.13175i,0.74333+0.23915i,0.5464+0.02867i,0.50087+0.32625i,-0.048709+0.11377i,0.2346+0.12086i,0.78037+0.17139i,0.40018+0.41364i,0.62823+0.32091i,0.6001-0.033712i,0.11382+0.24086i,0.056623+0.070279i,0.57962-0.080217i,0.21129+0.15043i,0.30948+0.069142i,-0.041394+0.2491i,0.17803+0.09486i,-0.20367+0.045274i,0.18556+0.16692i,0.17646+0.094396i,0.58792+0.17561i,-0.21838+0.34929i,0.48179+0.19249i,0.60271+0.16443i,0.4144+0.3179i,0.52799+0.34058i,0.40381+0.27626i,-0.19951+0.50508i,1.0475+0.2679i,1
-0.1059-0.47286i,0.39855-0.65572i,0.1769-0.56764i,-0.063277-0.4908i,-0.045084-0.4104i,-0.17265-0.68289i,0.16037-0.43713i,0.23206-0.45772i,0.021284-0.53347i,0.25732-0.45479i,0.16071-0.71829i,0.38255-0.48885i,0.20957-0.65801i,0.28137-0.54179i,0.31187-0.69359i,0.16751-0.66655i,-0.098223-0.4953i,0.33529-0.44066i,0.073823-0.46366i,0.14546-0.52599i,-0.037978-0.44544i,0.42873-0.48991i,0.32896-0.41758i,0.22847-0.41634i,-0.04848-0.48533i,0.053638-0.36753i,0.088549-0.46016i,0.012673-0.21868i,0.095763-0.27147i,-0.051835-0.29666i,0.091964-0.57823i,0.49681-0.57732i,-0.14926-0.44996i,0.20103-0.62888i,0.14517-0.40803i,0.31902-0.48525i,0.42458-0.62756i,0.15652-0.38851i,0.10421-0.50738i,0.39138-0.40212i,0.19698-0.21269i,0.23316-0.36036i,0.14389-0.51728i,-0.10395-0.24121i,-0.026228-0.41429i,0.14218-0.34414i,0.56395-0.40912i,0.34565-0.14366i,0.1199-0.21048i,0.025819-0.20237i,0.33738-0.2831i,-0.095806-0.095493i,-0.22146-0.17649i,-0.28004-0.12471i,-0.12981-0.088693i,0.15437-0.14701i,-0.21068-0.01682i,-0.056274-0.20474i,0.06882-0.074806i,0.11512-0.021011i,-0.23512-0.035669i,0.083634-0.13455i,0.086557-0.2413i,-0.47995-0.084944i,-0.49164-0.0075497i,0.35458-0.24565i,0.043733-0.01441i,0.38945-0.17642i,0.44292-0.25459i,0.35428-0.14001i,-0.43082-0.34765i,0.19211-0.15733i,-0.07132-0.29787i,-0.047798-0.002105i,0.30068-0.31892i,-0.23271-0.2759i,0.061542-0.042821i,-0.14745-0.031165i,0.25539-0.2776i,0.13685-0.2142i,-0.19177-0.024367i,0.075485-0.29311i,0.13627-0.24325i,-0.13461-0.31536i,-0.24585-0.35099i,-0.20453-0.12062i,-0.32054-0.13198i,0.32359-0.067187i,-0.28236-0.046287i,0.11934-0.22097i,0.086398-0.14678i,-0.0005813+0.012782i,-0.35532-0.44849i,0.19276-0.46083i,0.39603-0.32091i,-0.3786-0.22677i,0.057103-0.42382i,0.12584-0.27043i,-0.049698-0.39267i,0.76216-0.42567i,1
-0.10178-0.11685i,0.085351-0.109i,0.14142-0.13184i,0.15274-0.0035867i,0.017318-0.073058i,-0.33601-0.058117i,0.17503-0.088203i,0.467-0.21271i,0.28288+0.078477i,0.29779-0.12091i,0.1025-0.038177i,0.44927-0.22839i,0.14394+0.037857i,0.27874-0.02273i,0.10988-0.0071474i,0.29607-0.13155i,-0.10063-0.0068061i,0.41791-0.059101i,-0.070764+0.069248i,0.014154-0.042092i,-0.078777+0.02933i,0.14425-0.074099i,-0.20224-0.18024i,0.18218-0.1649i,0.0129-0.14079i,0.2263-0.13383i,0.31294-0.12588i,0.020204-0.036222i,0.36955-0.077072i,-0.19086-0.032554i,-0.20118-0.058064i,0.45448-0.1123i,0.078151+0.066004i,-0.072993-0.15917i,-0.064512-0.19291i,0.30803-0.10843i,0.29124-0.10127i,0.45587-0.14695i,-0.027296-0.02901i,0.079459-0.19287i,0.38033-0.24304i,0.24949-0.017438i,0.25225+0.019424i,0.091205+0.034857i,-0.30522+0.037107i,-0.042397-0.2051i,0.05772+0.0014744i,0.16474-0.09944i,0.35444-0.22146i,0.033464+0.12678i,0.52636-0.074605i,-0.098714-0.1419i,0.12492-0.012185i,-0.33473-0.039183i,0.1941-0.15849i,0.010939-0.060455i,-0.32685-0.19692i,0.02964-0.056785i,-0.14299-0.19783i,0.13585-0.10047i,0.033862-0.11042i,0.098253-0.050136i,-0.15205-0.1606i,-0.32739-0.10689i,0.16204-0.23157i,0.29685-0.072175i,0.10989-0.089563i,0.039762+0.009782i,0.35756+0.014056i,0.056014-0.028775i,-0.14748+0.03055i,-0.13838-0.077288i,0.36539-0.16504i,0.00082854-0.15467i,-0.01243-0.15875i,-0.28382-0.059146i,-0.065135+0.028688i,0.24919-0.17387i,-0.22931-0.10799i,0.1342-0.1348i,-0.14732+0.076855i,-0.18581-0.043949i,-0.33287-0.058586i,0.23807-0.071703i,0.035596+0.0073118i,-0.025211-0.074416i,-0.32597-0.014393i,-0.11422-0.1979i,-0.42912+0.021415i,-0.18118+0.036571i,-0.38639-0.0082666i,0.21312-0.1611i,-0.67458-0.086686i,0.2528-0.25255i,0.29061-0.12861i,0.12889-0.092888i,0.22274+0.028337i,0.18849-0.0046105i,-0.2799-0.024624i,0.56381-0.24055i,1
-0.16635-0.4939i,0.51213-0.55472i,0.29172-0.61772i,-0.025271-0.46478i,0.11819-0.56938i,0.1261-0.5493i,0.038502-0.54573i,0.43194-0.39719i,0.098683-0.52912i,0.32099-0.43996i,0.28696-0.53567i,0.28788-0.53525i,0.22634-0.46179i,0.52823-0.41826i,0.18025-0.62547i,0.52286-0.44061i,0.16056-0.53588i,0.32855-0.52068i,0.41242-0.59741i,0.031603-0.4567i,0.26945-0.41578i,0.38939-0.4935i,0.27819-0.43136i,0.41629-0.45855i,-0.002599-0.41767i,0.34859-0.56655i,0.2774-0.48329i,0.11638-0.54864i,0.45139-0.41181i,0.17056-0.40844i,0.3509-0.4425i,0.69584-0.45817i,0.53316-0.33629i,0.5207-0.45551i,0.50276-0.48189i,0.17261-0.41907i,0.42745-0.47051i,0.54733-0.49762i,0.43085-0.36073i,0.37729-0.43378i,0.28214-0.40627i,0.34708-0.45487i,0.69402-0.40906i,0.36465-0.44505i,0.12263-0.33903i,0.013504-0.39795i,0.32572-0.40968i,0.68008-0.2807i,0.37635-0.34924i,0.45443-0.25282i,0.53353-0.26772i,0.24955-0.10587i,0.35123-0.10579i,0.050891-0.15881i,0.68478-0.20473i,0.22563-0.16716i,0.41697-0.25129i,0.39577-0.26064i,0.36509-0.093267i,0.26834+0.00044167i,0.38116-0.046161i,0.3292-0.014431i,0.31544-0.33131i,0.1291-0.18501i,0.57522-0.19268i,0.53772-0.30355i,0.42983-0.084253i,0.53564-0.15524i,0.46735-0.24098i,0.26635-0.25427i,0.37442-0.24805i,0.19242-0.087575i,0.31728-0.35567i,0.061673-0.09624i,0.67562-0.22554i,0.2453-0.32807i,0.13943-0.18631i,0.46717-0.19204i,0.58596-0.2336i,0.28307-0.36551i,0.24046-0.1225i,0.58231-0.38311i,0.3095-0.0375i,0.53061-0.25459i,-0.021226-0.21483i,-0.069985-0.21209i,0.31554-0.16109i,0.44202-0.12191i,0.087047-0.11228i,0.51747-0.14126i,0.16343-0.010628i,0.35976-0.22013i,0.13832-0.34779i,0.52232-0.35461i,0.50494-0.39805i,-0.1196-0.30868i,0.45428-0.47695i,0.56615-0.19129i,0.10687-0.43191i,0.77127-0.42037i,1
-0.77377-0.32061i,-0.27101-0.58314i,-0.15531-0.54803i,-0.32588-0.56067i,-0.48478-0.54229i,-0.36596-0.53746i,-0.59076-0.55091i,-0.27133-0.35435i,-0.10532-0.66628i,-0.24361-0.62866i,-0.36992-0.37863i,-0.0043042-0.51516i,-0.34775-0.51964i,-0.26308-0.57751i,-0.27641-0.64671i,-0.49907-0.41523i,-0.64732-0.56183i,-0.24003-0.55646i,-0.25897-0.51753i,-0.52214-0.49829i,-0.79443-0.4508i,-0.43399-0.48224i,-0.55287-0.34021i,-0.55971-0.3074i,-0.32133-0.54748i,-0.015973-0.52782i,-0.31726-0.6297i,-0.14763-0.36329i,-0.21005-0.50269i,-0.42868-0.31327i,-0.32571-0.39883i,-0.10059-0.62891i,-0.39378-0.20459i,-0.21833-0.59098i,-0.48418-0.36485i,-0.47988-0.42191i,-0.29649-0.43246i,-0.41048-0.54393i,-0.46961-0.58154i,-0.58341-0.49348i,-0.26888-0.31599i,-0.23154-0.36038i,-0.42385-0.49311i,-0.41395-0.61952i,-0.26601-0.18441i,-0.51598-0.39913i,-0.21226-0.41511i,-0.2351-0.27871i,-0.16032-0.13255i,-0.33274-0.26142i,0.051115-0.22569i,-0.56544-0.14665i,-0.34712-0.0097102i,-0.25968-0.047233i,-0.14335-0.041295i,-0.20622-0.10423i,-0.78979+0.055696i,-0.40189-0.32322i,-0.4788+0.011281i,-0.49945-0.29699i,-0.49628-0.074005i,-0.51322-0.018005i,-0.66998-0.034614i,-0.21952-0.038869i,-0.25696-0.072464i,0.21437-0.40396i,-0.44826-0.16586i,-0.25834-0.18636i,-0.379-0.14454i,-0.035551-0.22061i,-0.61861-0.14304i,-0.74742-0.17833i,-0.32906-0.12989i,-0.5726-0.025491i,-0.47415-0.22325i,-0.91569-0.17088i,-0.48167-0.073083i,-0.48608-0.045979i,-0.41123-0.14507i,0.039113-0.43676i,-0.1316+0.0041388i,-0.35574-0.24642i,-0.5619-0.098977i,-0.026847-0.51631i,-0.39695-0.12678i,-0.43537-0.23725i,-0.82052-0.044763i,-0.28647-0.12131i,-0.3672-0.0020414i,-0.69218-0.14236i,-0.74649-0.11115i,-0.72463-0.37616i,-0.6472-0.019081i,-0.29194-0.44337i,-0.18842-0.48559i,-0.24694-0.15734i,-0.26848-0.42453i,-0.57146-0.43865i,-0.73474-0.38725i,0.18899-0.34849i,1
-0.29934+0.26433i,0.13775+0.30467i,-0.024318+0.4933i,-0.14627+0.39583i,-0.18791+0.31097i,-0.1839+0.39035i,-0.1459+0.32649i,0.22369+0.36929i,0.0064923+0.30751i,0.0040051+0.46087i,0.24559+0.41473i,0.28767+0.38817i,0.10565+0.34135i,0.16879+0.41678i,-0.017475+0.39576i,0.18965+0.17681i,0.069323+0.32015i,0.057925+0.26685i,0.014701+0.47672i,-0.23062+0.35682i,-0.13108+0.35585i,-0.015124+0.19321i,0.067624+0.41588i,0.085214+0.17877i,0.092459+0.31979i,0.33266+0.40963i,-0.15919+0.63318i,0.1132+0.31957i,0.16651+0.38947i,0.043851+0.2057i,0.078275+0.29413i,0.29459+0.38963i,0.059837+0.10299i,0.053276+0.30269i,0.36587+0.27181i,0.12774+0.31128i,0.44285+0.45241i,0.0042475+0.26216i,-0.018416+0.30636i,0.22489+0.35465i,0.01143+0.20377i,0.17533+0.17449i,0.20094+0.20936i,0.10846+0.26947i,0.28999+0.065815i,0.090651+0.25361i,0.22979+0.35748i,0.39667+0.24744i,0.69747+0.10968i,0.56592+0.21114i,0.54528+0.28725i,0.23303+0.10582i,0.14304+0.083663i,0.212+0.16033i,0.31888+0.0074081i,0.30772-0.020456i,0.018949+0.087524i,-0.046499+0.15315i,0.11233+0.097379i,0.29775+0.024439i,0.12821+0.12408i,0.12079+0.10427i,0.09724+0.11281i,0.1651+0.11592i,0.067246+0.014927i,0.56584+0.27089i,0.11995+0.19384i,0.52079+0.020652i,0.24623+0.21183i,0.42508+0.23926i,-0.061281+0.039548i,-0.11678+0.11315i,0.30714+0.21497i,0.041793+0.073525i,0.18978+0.09649i,-0.1621+0.058393i,0.16314+0.022896i,0.0021777+0.12685i,0.48131+0.030966i,0.33766+0.33725i,0.33391+0.11787i,0.42704+0.15966i,-0.070349+0.14933i,0.22606+0.26318i,0.093435+0.17575i,0.022108-0.016033i,-0.18114-0.041833i,0.20743+0.13504i,0.26509+0.030099i,-0.11198+0.12094i,0.12311+0.03335i,0.090797+0.2278i,-0.056418+0.099722i,0.43977+0.43134i,0.54692+0.39349i,0.086959+0.19807i,0.13238+0.23684i,0.1376+0.32792i,-0.21227+0.35731i,0.72748+0.14194i,1
-0.040942-0.34373i,0.67592-0.38307i,0.60899-0.3244i,0.29635-0.39171i,0.66033-0.43027i,0.10216-0.27075i,0.56195-0.24873i,0.74524-0.13755i,0.43845-0.4093i,0.76793-0.38781i,0.69885-0.34726i,1.0341-0.20243i,0.63895-0.36011i,0.95016-0.23077i,0.3394-0.32657i,0.4386-0.1515i,0.36337-0.3457i,0.75228-0.29155i,0.61458-0.24214i,0.304-0.17467i,0.42322-0.36177i,0.59232-0.27182i,0.56049-0.22477i,0.55924-0.26519i,0.5617-0.29224i,0.92662-0.3369i,0.54977-0.33674i,0.65352-0.42968i,0.52391-0.28563i,0.45154-0.2599i,0.23272-0.26049i,1.0858-0.33675i,0.56363-0.034657i,0.59921-0.28554i,0.33673-0.11165i,0.86994-0.36353i,0.94663-0.34869i,0.66303-0.28994i,0.40753-0.38355i,1.0571-0.19736i,0.74049-0.30417i,0.6038-0.29037i,0.62492-0.18768i,0.30623-0.26331i,0.26702-0.053517i,0.55691-0.28224i,0.73465-0.089707i,0.90704-0.21284i,0.7169-0.010345i,0.63821-0.093177i,0.37107-0.10796i,0.11485-0.066669i,-0.03588-0.040258i,-0.091941+0.011503i,0.28436+0.0341i,0.16291-0.097325i,0.018321-0.095913i,0.3346-0.14294i,0.14799+0.012294i,0.70256-0.01108i,0.20428-0.089994i,0.40676-0.020197i,0.37055-0.03185i,-0.022956-0.11344i,0.080161-0.10425i,0.61853-0.13192i,0.33963-0.056645i,0.32998-0.049714i,0.59445-0.13224i,0.99018-0.061114i,-0.042167-0.043467i,0.12835-0.0053325i,0.54456-0.03541i,0.061594-0.04045i,0.30976-0.14266i,-0.004483-0.054822i,-0.039293-0.090389i,0.20494-0.17467i,0.48905-0.16181i,0.91202-0.30911i,0.33744-0.055863i,0.31479-0.14024i,0.26006+0.0021307i,0.64879+0.018801i,0.14289-0.076036i,0.19475-0.039119i,0.073539+0.012753i,0.32623+0.032018i,0.25385+0.03438i,-0.12882-0.04458i,0.60176+0.0010825i,0.63264-0.299i,-0.027707+0.02871i,1.2495-0.22243i,1.1084-0.16542i,0.091849-0.23967i,0.91874-0.16231i,0.77758-0.27898i,0.21299-0.25438i,1.1218-0.19085i,1
0.19416-0.2056i,0.68827-0.22316i,0.42642-0.26599i,-0.001439-0.33326i,0.20686-0.28455i,0.31842+0.031178i,0.34269-0.26381i,0.5958-0.31083i,0.32569-0.27157i,0.42471-0.32819i,0.38555-0.045276i,0.52563-0.31299i,0.42101-0.24549i,0.3514-0.332i,0.52861-0.17441i,0.44227-0.19357i,0.21256-0.097418i,0.30548-0.26364i,0.45904-0.11523i,0.23773+0.13163i,0.57243-0.014834i,0.38904-0.073349i,0.17333+0.040059i,0.53489-0.32273i,0.4869-0.52958i,0.43607-0.2261i,0.45724-0.21054i,0.25501-0.18794i,0.50077-0.28358i,0.35767-0.10927i,0.28853+0.17845i,0.7771-0.28797i,0.2402-0.096035i,0.86599-0.23634i,0.40332-0.12492i,0.68217-0.2449i,0.53892-0.035723i,0.44149-0.28195i,0.38151-0.33642i,0.64238-0.30325i,0.7426-0.17601i,0.44902-0.027349i,0.58784-0.12079i,0.63504-0.39471i,0.37641+0.057082i,0.26235-0.082649i,0.56155-0.13796i,0.3378-0.11096i,0.54801-0.25593i,0.24481+0.033528i,0.70732-0.18353i,0.52453-0.03041i,0.07695-0.11809i,0.40147+0.012531i,0.68448-0.023225i,0.3888-0.067153i,0.58846+0.067001i,0.36197+0.05955i,0.60675-0.10249i,0.63922-0.031638i,0.60462-0.088805i,0.34589-0.10423i,0.010686-0.23071i,0.058725+0.031781i,0.38126-0.028342i,0.24622+0.016996i,0.24977-0.093637i,0.24383-0.086842i,0.67173-0.054968i,0.41905-0.0094431i,0.31972-0.098058i,0.33271-0.088213i,0.24013-0.10732i,0.30855-0.0054046i,0.54562-0.1402i,0.37684-0.0058646i,0.069674+0.015598i,0.51435-0.044397i,0.57424+0.035474i,0.64165-0.12641i,0.41303-0.0019986i,0.57117+0.10841i,0.37607-0.12635i,0.55859-0.35852i,0.25583-0.097865i,0.22404-0.16598i,0.48359+0.056514i,0.38432-0.042332i,0.36585+0.020091i,0.34791-0.022702i,0.81091+0.11011i,0.54289-0.13375i,0.3886-0.051415i,0.41043-0.32426i,0.4959-0.18884i,0.25917-0.1426i,0.54594-0.28611i,0.97809-0.14954i,0.4307+0.029549i,0.75902-0.22367i,1
-0.27906-0.099198i,0.11153-0.1076i,0.0097606-0.14565i,0.023833-0.20417i,0.11985-0.21657i,-0.12288-0.056382i,-0.065597-0.2878i,0.43231-0.089318i,0.11719-0.21682i,0.17708-0.16301i,0.11783+0.0061464i,0.33762-0.21259i,0.13197-0.16634i,0.092644-0.17345i,0.1599-0.10432i,0.082855-0.073784i,0.016507-0.094092i,0.092908-0.28414i,-0.086073-0.23634i,-0.075079-0.03719i,0.056214-0.045436i,-0.01281-0.10607i,-0.04792+0.092769i,0.12532-0.13181i,-0.082283-0.20193i,0.19515-0.14928i,0.082449-0.079134i,-0.14283-0.16548i,0.21838-0.2066i,-0.2252-0.15946i,-0.00077698+0.045394i,0.417-0.074461i,-0.012463-0.16427i,0.24268-0.14857i,-0.028067+0.0098065i,0.14228-0.1245i,0.14957-0.09056i,0.28585-0.18064i,0.00064032-0.23374i,0.16778-0.0016147i,0.2021-0.065174i,0.15198-0.080507i,0.054774-0.031132i,0.047271-0.03449i,0.042495-0.034359i,0.022122-0.098208i,0.18153-0.18853i,0.31943+0.070205i,0.089484+0.0083537i,0.26928-0.067652i,0.10767-0.045099i,-0.35867+0.042215i,-0.099267-0.025796i,-0.44194-0.0016466i,0.12563-0.067706i,-0.19165-0.0073192i,-0.67357+0.03089i,-0.087122-0.16795i,-0.12469-0.098467i,0.15441-0.029182i,-0.40031+0.016966i,-0.12507+0.024716i,-0.081093+0.08369i,-0.41367-0.069609i,-0.15445+0.017049i,0.29983+0.076233i,-0.26376+0.022734i,0.16247-0.013689i,0.44152+0.063496i,0.3019+0.065398i,-0.27934+0.085597i,-0.15386+0.00077759i,-0.16952-0.16422i,-0.11124-0.041457i,0.14851+0.005662i,-0.30386-0.07677i,-0.074175-0.049608i,-0.066576+0.010152i,0.11346-0.059638i,0.25987-0.13318i,-0.25479-0.050439i,0.13467+0.0092414i,-0.067875-0.0053299i,0.021448-0.026462i,-0.29412-0.025192i,-0.2572-0.065229i,-0.4509-0.092665i,0.16596+0.023007i,-0.25891-0.10678i,-0.063711-0.002907i,-0.19793+0.12812i,0.040446-0.13523i,-0.39715-0.0418i,0.26153+0.070542i,0.35526-0.14356i,-0.10286-0.11251i,0.20056-0.11351i,0.27691-0.11689i,-0.19166-0.084094i,0.67004+0.048344i,1
